//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name;
//Important: change only first, third or fourth column in Excel or add variable name before first ;
Application.IO.A6_16DO_Out_14_Red_1;Выход 14@1;;1_Колонна Красн;%QX173.5;A6_1
Application.IO.A6_16DO_Out_15_Buster_1;Выход 15@1;;1_Колонна Бустер;%QX173.6;A6_1
;Выход 16@1;;1_Клапан_1  Резерв;%QX173.7;A6_1
;Битовая маска диагностики выходов;;;%IW136;A6_1
;Выход 1@2;;TRUE - неисправность выхода;%IX272.0;A6_1
;Выход 2@2;;TRUE - неисправность выхода;%IX272.1;A6_1
;Выход 3@2;;TRUE - неисправность выхода;%IX272.2;A6_1
;Выход 4@2;;TRUE - неисправность выхода;%IX272.3;A6_1
;Выход 5@2;;TRUE - неисправность выхода;%IX272.4;A6_1
;Выход 6@2;;TRUE - неисправность выхода;%IX272.5;A6_1
;Выход 7@2;;TRUE - неисправность выхода;%IX272.6;A6_1
;Выход 8@2;;TRUE - неисправность выхода;%IX272.7;A6_1
;Выход 9@2;;TRUE - неисправность выхода;%IX273.0;A6_1
;Выход 10@2;;TRUE - неисправность выхода;%IX273.1;A6_1
;Выход 11@2;;TRUE - неисправность выхода;%IX273.2;A6_1
;Выход 12@2;;TRUE - неисправность выхода;%IX273.3;A6_1
;Выход 13@2;;TRUE - неисправность выхода;%IX273.4;A6_1
;Выход 14@2;;TRUE - неисправность выхода;%IX273.5;A6_1
;Выход 15@2;;TRUE - неисправность выхода;%IX273.6;A6_1
;Выход 16@2;;TRUE - неисправность выхода;%IX273.7;A6_1
Application.IO.A6_16DO_Out_1_FrequencyFeeder_Read_M1_1;Параметр ШИМ (чтение);мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW137;A6_1
Application.IO.A6_16DO_Out_2_FrequencyZaslonka_Write_M2_1;Параметр ШИМ (чтение)@1;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW138;A6_1
Application.IO.A6_16DO_Out_3_FrequencyConv_Read_M3_1;Параметр ШИМ (чтение)@2;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW139;A6_1
;Параметр ШИМ (чтение)@3;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW140;A6_1
;Параметр ШИМ (чтение)@4;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW141;A6_1
;Параметр ШИМ (чтение)@5;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW142;A6_1
Application.IO.A6_16DO_Out_7_Frequency_TEN1_Read_1;Параметр ШИМ (чтение)@6;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW143;A6_1
;Параметр ШИМ (чтение)@7;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%IW144;A6_1
;Период ШИМ (чтение);мс;;%IW145;A6_1
;Период ШИМ (чтение)@1;мс;;%IW146;A6_1
;Период ШИМ (чтение)@2;мс;;%IW147;A6_1
;Период ШИМ (чтение)@3;мс;;%IW148;A6_1
;Период ШИМ (чтение)@4;мс;;%IW149;A6_1
;Период ШИМ (чтение)@5;мс;;%IW150;A6_1
;Период ШИМ (чтение)@6;мс;;%IW151;A6_1
;Период ШИМ (чтение)@7;мс;;%IW152;A6_1
Application.IO.A6_16DO_Out_1_FrequencyFeeder_Write_M1_1;Параметр ШИМ (запись);мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW87;A6_1
Application.IO.A6_16DO_Out_2_FrequencyZaslonka_Write_M2_1;Параметр ШИМ (запись)@1;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW88;A6_1
Application.IO.A6_16DO_Out_3_FrequencyConv_Write_M3_1;Параметр ШИМ (запись)@2;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW89;A6_1
;Параметр ШИМ (запись)@3;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW90;A6_1
;Параметр ШИМ (запись)@4;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW91;A6_1
;Параметр ШИМ (запись)@5;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW92;A6_1
Application.IO.A6_16DO_Out_7_Frequency_TEN1_Write_1;Параметр ШИМ (запись)@6;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW93;A6_1
;Параметр ШИМ (запись)@7;мс или Гц;В зависимости от режима работы выхода либо период, либо частота ШИМ;%QW94;A6_1
;Период ШИМ (запись);мс;;%QW95;A6_1
;Период ШИМ (запись)@1;мс;;%QW96;A6_1
;Период ШИМ (запись)@2;мс;;%QW97;A6_1
;Период ШИМ (запись)@3;мс;;%QW98;A6_1
;Период ШИМ (запись)@4;мс;;%QW99;A6_1
;Период ШИМ (запись)@5;мс;;%QW100;A6_1
;Период ШИМ (запись)@6;мс;;%QW101;A6_1
;Период ШИМ (запись)@7;мс;;%QW102;A6_1
Application.IO.A6_16DO_Out_1_fillFactorFeeder_Read_M1_1;Коэффициент заполнения ШИМ (чтение);;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW153;A6_1
Application.IO.A6_16DO_Out_2_fillFactorZaslonka_Read_M2_1;Коэффициент заполнения ШИМ (чтение)@1;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW154;A6_1
Application.IO.A6_16DO_Out_3_fillFactorConv_Read_M3_1;Коэффициент заполнения ШИМ (чтение)@2;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW155;A6_1
;Коэффициент заполнения ШИМ (чтение)@3;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW156;A6_1
;Коэффициент заполнения ШИМ (чтение)@4;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW157;A6_1
;Коэффициент заполнения ШИМ (чтение)@5;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW158;A6_1
Application.IO.A6_16DO_Out_7_FillFactor_TEN1_Read_1;Коэффициент заполнения ШИМ (чтение)@6;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW159;A6_1
;Коэффициент заполнения ШИМ (чтение)@7;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW160;A6_1
;Коэффициент заполнения ШИМ (чтение)@8;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW161;A6_1
;Коэффициент заполнения ШИМ (чтение)@9;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW162;A6_1
;Коэффициент заполнения ШИМ (чтение)@10;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW163;A6_1
;Коэффициент заполнения ШИМ (чтение)@11;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW164;A6_1
;Коэффициент заполнения ШИМ (чтение)@12;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW165;A6_1
;Коэффициент заполнения ШИМ (чтение)@13;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW166;A6_1
;Коэффициент заполнения ШИМ (чтение)@14;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW167;A6_1
;Коэффициент заполнения ШИМ (чтение)@15;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW168;A6_1
Application.IO.A6_16DO_Out_1_fillFactorFeeder_Write_M1_1;Коэффициент заполнения ШИМ (запись);;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW103;A6_1
Application.IO.A6_16DO_Out_2_fillFactorZaslonka_Write_M2_1;Коэффициент заполнения ШИМ (запись)@1;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW104;A6_1
Application.IO.A6_16DO_Out_3_fillFactorConv_Write_M3_1;Коэффициент заполнения ШИМ (запись)@2;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW105;A6_1
;Коэффициент заполнения ШИМ (запись)@3;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW106;A6_1
;Коэффициент заполнения ШИМ (запись)@4;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW107;A6_1
;Коэффициент заполнения ШИМ (запись)@5;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW108;A6_1
Application.IO.A6_16DO_Out_7_FillFactor_TEN1_Write_1;Коэффициент заполнения ШИМ (запись)@6;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW109;A6_1
;Коэффициент заполнения ШИМ (запись)@7;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW110;A6_1
;Коэффициент заполнения ШИМ (запись)@8;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW111;A6_1
;Коэффициент заполнения ШИМ (запись)@9;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW112;A6_1
;Коэффициент заполнения ШИМ (запись)@10;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW113;A6_1
;Коэффициент заполнения ШИМ (запись)@11;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW114;A6_1
;Коэффициент заполнения ШИМ (запись)@12;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW115;A6_1
;Коэффициент заполнения ШИМ (запись)@13;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW116;A6_1
;Коэффициент заполнения ШИМ (запись)@14;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW117;A6_1
;Коэффициент заполнения ШИМ (запись)@15;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW118;A6_1
;Прочитать параметры;;По переднему фронту прочитать текущие настройки всех генераторов;%QX238.0;A6_1
;Записать параметры;;По переднему фронту;%QX238.1;A6_1
;Записать параметры@1;;По переднему фронту;%QX238.2;A6_1
;Записать параметры@2;;По переднему фронту;%QX238.3;A6_1
;Частота генератора (чтение);Гц;;%IW169;A6_1
;Частота генератора (чтение)@1;Гц;;%IW170;A6_1
;Частота генератора (чтение)@2;Гц;;%IW171;A6_1
;Частота генератора (запись);Гц;;%QW120;A6_1
;Частота генератора (запись)@1;Гц;;%QW121;A6_1
;Частота генератора (запись)@2;Гц;;%QW122;A6_1
;Количество импульсов генератора (чтение);;;%IW172;A6_1
;Количество импульсов генератора (чтение)@1;;;%IW173;A6_1
;Количество импульсов генератора (чтение)@2;;;%IW174;A6_1
;Количество импульсов генератора (запись);;;%QW123;A6_1
;Количество импульсов генератора (запись)@1;;;%QW124;A6_1
;Количество импульсов генератора (запись)@2;;;%QW125;A6_1
;Осталось сгенерировать импульсов;;;%IW175;A6_1
;Осталось сгенерировать импульсов@1;;;%IW176;A6_1
;Осталось сгенерировать импульсов@2;;;%IW177;A6_1
